Time,User full name,Affected user,Event context,Component,Event name,Description,Origin,IP address
"29/11/23, 15:03:28",0220502202,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '28067' viewed the 'assign' activity with course module id '329712'.,web,10.167.3.132
"29/11/23, 15:03:17",0220502202,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28067' viewed the course with id '3330'.,web,10.167.3.132
"29/11/23, 14:40:36",0221973140,-,"File: Lecture - Week 8 (self-balancing trees, part 2)",File,Course module viewed,The user with id '26450' viewed the 'resource' activity with course module id '328914'.,web,10.167.33.223
"29/11/23, 14:40:29",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the course with id '3330'.,web,10.167.33.223
"29/11/23, 14:40:18",0221973140,-,"File: Lecture - Week 8 (self-balancing trees, part 1)",File,Course module viewed,The user with id '26450' viewed the 'resource' activity with course module id '328546'.,web,10.167.33.223
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26227' has viewed the submission status page for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,Assignment,A submission has been submitted.,The user with id '26227' has submitted the submission with id '539796' for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,Assignment,The user has accepted the statement of the submission.,The user with id '26227' has accepted the statement of the submission with id '539796' for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,File submissions,Submission updated.,The user with id '26227' updated a file submission and uploaded '1' file/s in the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,File submissions,A file has been uploaded.,The user with id '26227' has uploaded a file to the submission with id '539796' in the assignment activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:24",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:14",0221276350,-,Assignment: Homework Assignment 3,Assignment,Submission form viewed.,The user with id '26227' viewed their submission for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:36:14",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:28:07",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,85.10.112.36
"29/11/23, 14:28:01",022041284E,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '27706' has viewed the submission status page for the assignment with course module id '325124'.,web,85.10.112.36
"29/11/23, 14:28:01",022041284E,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '27706' viewed the feedback for the user with id '27706' for the assignment with course module id '325124'.,web,85.10.112.36
"29/11/23, 14:28:01",022041284E,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '27706' viewed the 'assign' activity with course module id '325124'.,web,85.10.112.36
"29/11/23, 14:27:57",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,85.10.112.36
"29/11/23, 14:27:51",022041284E,-,Assignment: Homework Assignment 1,Assignment,The status of the submission has been viewed.,The user with id '27706' has viewed the submission status page for the assignment with course module id '321684'.,web,85.10.112.36
"29/11/23, 14:27:51",022041284E,-,Assignment: Homework Assignment 1,Assignment,Feedback viewed,The user with id '27706' viewed the feedback for the user with id '27706' for the assignment with course module id '321684'.,web,85.10.112.36
"29/11/23, 14:27:51",022041284E,-,Assignment: Homework Assignment 1,Assignment,Course module viewed,The user with id '27706' viewed the 'assign' activity with course module id '321684'.,web,85.10.112.36
"29/11/23, 14:27:47",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,85.10.112.36
"29/11/23, 14:27:42",022041284E,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '27706' has viewed the submission status page for the assignment with course module id '329712'.,web,85.10.112.36
"29/11/23, 14:27:42",022041284E,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '27706' viewed the 'assign' activity with course module id '329712'.,web,85.10.112.36
"29/11/23, 14:27:36",022041284E,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27706' viewed the course with id '3330'.,web,85.10.112.36
"29/11/23, 14:26:18",022041284E,-,Forum: Announcements,Forum,Discussion viewed,The user with id '27706' has viewed the discussion with id '117443' in the forum with course module id '317923'.,web,85.10.112.36
"29/11/23, 14:23:30",0221986060,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '28577' has viewed the submission status page for the assignment with course module id '329712'.,web,83.99.13.228
"29/11/23, 14:23:30",0221986060,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '28577' viewed the 'assign' activity with course module id '329712'.,web,83.99.13.228
"29/11/23, 14:23:26",0221986060,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28577' viewed the course with id '3330'.,web,83.99.13.228
"29/11/23, 14:20:04",0221390035,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26230' viewed the section number '3' of the course with id '3330'.,ws,10.167.33.218
"29/11/23, 14:17:24",0220389426,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26314' has viewed the submission status page for the assignment with course module id '329712'.,ws,78.141.171.120
"29/11/23, 14:17:23",0220389426,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26314' viewed the 'assign' activity with course module id '329712'.,ws,78.141.171.120
"29/11/23, 14:17:21",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the section number '9' of the course with id '3330'.,ws,188.115.6.24
"29/11/23, 14:17:20",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the section number '8' of the course with id '3330'.,ws,188.115.6.24
"29/11/23, 14:17:20",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the section number '7' of the course with id '3330'.,ws,188.115.6.24
"29/11/23, 14:17:19",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the section number '6' of the course with id '3330'.,ws,188.115.6.24
"29/11/23, 14:17:17",0220389426,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26314' viewed the section number '5' of the course with id '3330'.,ws,78.141.171.120
"29/11/23, 14:16:31",0221276350,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26227' has viewed the submission status page for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:31",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:31",0221276350,-,Assignment: Homework Assignment 3,Assignment,A submission has been submitted.,The user with id '26227' has submitted the submission with id '539796' for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:31",0221276350,-,Assignment: Homework Assignment 3,Assignment,The user has accepted the statement of the submission.,The user with id '26227' has accepted the statement of the submission with id '539796' for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:31",0221276350,-,Assignment: Homework Assignment 3,File submissions,Submission updated.,The user with id '26227' updated a file submission and uploaded '1' file/s in the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:31",0221276350,-,Assignment: Homework Assignment 3,File submissions,A file has been uploaded.,The user with id '26227' has uploaded a file to the submission with id '539796' in the assignment activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:30",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:18",0221276350,-,Assignment: Homework Assignment 3,Assignment,Submission form viewed.,The user with id '26227' viewed their submission for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:18",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:14",0221276350,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26227' has viewed the submission status page for the assignment with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:14",0221276350,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26227' viewed the 'assign' activity with course module id '329712'.,web,10.167.34.3
"29/11/23, 14:16:10",0221276350,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26227' viewed the course with id '3330'.,web,10.167.34.3
"29/11/23, 14:14:09",022112732D,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '27622' has viewed the submission status page for the assignment with course module id '329712'.,ws,195.46.241.162
"29/11/23, 14:14:09",022112732D,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '27622' viewed the 'assign' activity with course module id '329712'.,ws,195.46.241.162
"29/11/23, 14:14:07",022112732D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27622' viewed the section number '9' of the course with id '3330'.,ws,195.46.241.162
"29/11/23, 14:14:07",022112732D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27622' viewed the section number '8' of the course with id '3330'.,ws,195.46.241.162
"29/11/23, 14:14:06",022112732D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27622' viewed the section number '7' of the course with id '3330'.,ws,195.46.241.162
"29/11/23, 14:14:05",022112732D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27622' viewed the section number '6' of the course with id '3330'.,ws,195.46.241.162
"29/11/23, 14:14:04",022112732D,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27622' viewed the section number '5' of the course with id '3330'.,ws,195.46.241.162
"29/11/23, 14:09:02",022122100C,-,"File: Lecture - Week 8 (self-balancing trees, part 2)",File,Course module viewed,The user with id '26653' viewed the 'resource' activity with course module id '328914'.,web,10.167.37.6
"29/11/23, 14:08:57",022122100C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26653' viewed the course with id '3330'.,web,10.167.37.6
"29/11/23, 14:08:49",022122100C,-,"File: Lecture - Week 8 (self-balancing trees, part 1)",File,Course module viewed,The user with id '26653' viewed the 'resource' activity with course module id '328546'.,web,10.167.37.6
"29/11/23, 14:08:43",022122100C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26653' viewed the course with id '3330'.,web,10.167.37.6
"29/11/23, 14:08:05",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the course with id '3330'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26450' has viewed the submission status page for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26450' viewed the feedback for the user with id '26450' for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,Assignment,A submission has been submitted.,The user with id '26450' has submitted the submission with id '527071' for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,Assignment,The user has accepted the statement of the submission.,The user with id '26450' has accepted the statement of the submission with id '527071' for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,File submissions,Submission updated.,The user with id '26450' updated a file submission and uploaded '1' file/s in the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:47",0221973140,-,Assignment: Homework Assignment 2,File submissions,A file has been uploaded.,The user with id '26450' has uploaded a file to the submission with id '527071' in the assignment activity with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:46",0221973140,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:06",0221973140,-,Assignment: Homework Assignment 2,Assignment,Submission form viewed.,The user with id '26450' viewed their submission for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:06",0221973140,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:03",0221973140,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26450' has viewed the submission status page for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:03",0221973140,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26450' viewed the feedback for the user with id '26450' for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:07:03",0221973140,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '325124'.,web,10.167.33.223
"29/11/23, 14:06:57",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the course with id '3330'.,web,10.167.33.223
"29/11/23, 13:50:55",0220502202,-,"File: Lecture - Week 8 (self-balancing trees, part 2)",File,Course module viewed,The user with id '28067' viewed the 'resource' activity with course module id '328914'.,web,10.167.3.132
"29/11/23, 13:50:31",0220502202,-,File: Code TP8,File,Course module viewed,The user with id '28067' viewed the 'resource' activity with course module id '331120'.,web,10.167.3.132
"29/11/23, 13:50:22",0220502202,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '28067' viewed the course with id '3330'.,web,10.167.3.132
"29/11/23, 13:49:27",0221823214,-,"File: Lecture - Week 8 (self-balancing trees, part 2)",File,Course module viewed,The user with id '27444' viewed the 'resource' activity with course module id '328914'.,web,10.167.35.228
"29/11/23, 13:49:18",0221823214,-,"File: Lecture - Week 8 (self-balancing trees, part 1)",File,Course module viewed,The user with id '27444' viewed the 'resource' activity with course module id '328546'.,web,10.167.35.228
"29/11/23, 13:49:14",0221823214,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27444' viewed the course with id '3330'.,web,10.167.35.228
"29/11/23, 13:48:41",0220415205,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26308' has viewed the submission status page for the assignment with course module id '329712'.,web,87.240.208.196
"29/11/23, 13:48:41",0220415205,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26308' viewed the 'assign' activity with course module id '329712'.,web,87.240.208.196
"29/11/23, 13:48:37",0220415205,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26308' viewed the course with id '3330'.,web,87.240.208.196
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26857' has viewed the submission status page for the assignment with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26857' viewed the 'assign' activity with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,Assignment,A submission has been submitted.,The user with id '26857' has submitted the submission with id '545075' for the assignment with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,Assignment,The user has accepted the statement of the submission.,The user with id '26857' has accepted the statement of the submission with id '545075' for the assignment with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,File submissions,Submission created.,The user with id '26857' created a file submission and uploaded '1' file/s in the assignment with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,File submissions,A file has been uploaded.,The user with id '26857' has uploaded a file to the submission with id '545075' in the assignment activity with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:42:09",0221286252,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26857' viewed the 'assign' activity with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:41:03",0221286252,-,Assignment: Homework Assignment 3,Assignment,Submission form viewed.,The user with id '26857' viewed their submission for the assignment with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:41:03",0221286252,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26857' viewed the 'assign' activity with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:40:48",0221286252,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26857' has viewed the submission status page for the assignment with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:40:48",0221286252,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26857' viewed the 'assign' activity with course module id '329712'.,web,83.99.11.102
"29/11/23, 13:40:42",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 13:39:17",0221705608,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27469' viewed the course with id '3330'.,web,10.167.33.72
"29/11/23, 13:32:18",0221286252,-,Assignment: Homework Assignment 1,Assignment,The status of the submission has been viewed.,The user with id '26857' has viewed the submission status page for the assignment with course module id '321684'.,web,83.99.11.102
"29/11/23, 13:32:18",0221286252,-,Assignment: Homework Assignment 1,Assignment,Feedback viewed,The user with id '26857' viewed the feedback for the user with id '26857' for the assignment with course module id '321684'.,web,83.99.11.102
"29/11/23, 13:32:18",0221286252,-,Assignment: Homework Assignment 1,Assignment,Course module viewed,The user with id '26857' viewed the 'assign' activity with course module id '321684'.,web,83.99.11.102
"29/11/23, 13:32:13",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 13:31:58",0221286252,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26857' has viewed the submission status page for the assignment with course module id '325124'.,web,83.99.11.102
"29/11/23, 13:31:58",0221286252,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26857' viewed the feedback for the user with id '26857' for the assignment with course module id '325124'.,web,83.99.11.102
"29/11/23, 13:31:58",0221286252,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26857' viewed the 'assign' activity with course module id '325124'.,web,83.99.11.102
"29/11/23, 13:31:54",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 13:12:33",0221973140,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26450' has viewed the submission status page for the assignment with course module id '325124'.,ws,185.40.61.100
"29/11/23, 13:12:32",0221973140,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '325124'.,ws,185.40.61.100
"29/11/23, 13:12:32",0221973140,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26450' viewed the feedback for the user with id '26450' for the assignment with course module id '325124'.,ws,185.40.61.100
"29/11/23, 13:12:31",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '5' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 13:12:30",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '6' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 13:12:30",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '7' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 13:12:29",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '8' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 13:11:52",022148763B,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26276' has viewed the submission status page for the assignment with course module id '325124'.,web,10.167.104.218
"29/11/23, 13:11:52",022148763B,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26276' viewed the feedback for the user with id '26276' for the assignment with course module id '325124'.,web,10.167.104.218
"29/11/23, 13:11:52",022148763B,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26276' viewed the 'assign' activity with course module id '325124'.,web,10.167.104.218
"29/11/23, 13:11:44",022148763B,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26276' viewed the course with id '3330'.,web,10.167.104.218
"29/11/23, 12:55:01",0221586049,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26667' viewed the course with id '3330'.,web,10.167.35.61
"29/11/23, 12:51:53",0221286252,-,File: TP4,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '323790'.,web,83.99.11.102
"29/11/23, 12:51:51",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 12:51:46",0221286252,-,File: Lecture - Week 3,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '321683'.,web,83.99.11.102
"29/11/23, 12:51:42",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 12:51:36",0221286252,-,File: Lecture - Week 2,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '320136'.,web,83.99.11.102
"29/11/23, 12:51:32",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 12:50:56",0221286252,-,File: Lecture - Week 5,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '325107'.,web,83.99.11.102
"29/11/23, 12:50:50",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 12:50:47",0221286252,-,File: TP5,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '325516'.,web,83.99.11.102
"29/11/23, 12:50:44",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 12:50:32",0221286252,-,File: Lecture - Week 6,File,Course module viewed,The user with id '26857' viewed the 'resource' activity with course module id '327542'.,web,83.99.11.102
"29/11/23, 12:50:28",0221286252,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26857' viewed the course with id '3330'.,web,83.99.11.102
"29/11/23, 12:32:03",0221973140,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26450' has viewed the submission status page for the assignment with course module id '329712'.,ws,185.40.61.100
"29/11/23, 12:32:03",0221973140,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '329712'.,ws,185.40.61.100
"29/11/23, 12:32:02",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '9' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 12:32:01",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '8' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 12:32:01",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '7' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 12:32:00",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the section number '6' of the course with id '3330'.,ws,185.40.61.100
"29/11/23, 12:18:45",0221858451,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27345' viewed the course with id '3330'.,web,85.94.239.209
"29/11/23, 11:14:13",0221586049,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26667' viewed the course with id '3330'.,web,85.94.238.140
"29/11/23, 11:07:44",0180632649,-,File: Lecture - Week 5,File,Course module viewed,The user with id '9473' viewed the 'resource' activity with course module id '325107'.,web,178.249.195.169
"29/11/23, 10:56:26",0221973140,-,Assignment: Homework Assignment 3,Assignment,The status of the submission has been viewed.,The user with id '26450' has viewed the submission status page for the assignment with course module id '329712'.,ws,10.167.1.58
"29/11/23, 10:56:26",0221973140,-,Assignment: Homework Assignment 3,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '329712'.,ws,10.167.1.58
"29/11/23, 10:38:50",022012490C,-,"File: Lecture - Week 9 (self-balancing, part 3)",File,Course module viewed,The user with id '27611' viewed the 'resource' activity with course module id '329709'.,web,10.167.2.111
"29/11/23, 10:38:48",022012490C,-,"File: Lecture - Week 8 (self-balancing trees, part 2)",File,Course module viewed,The user with id '27611' viewed the 'resource' activity with course module id '328914'.,web,10.167.2.111
"29/11/23, 10:38:46",022012490C,-,"File: Lecture - Week 8 (self-balancing trees, part 1)",File,Course module viewed,The user with id '27611' viewed the 'resource' activity with course module id '328546'.,web,10.167.2.111
"29/11/23, 10:38:33",022012490C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27611' viewed the course with id '3330'.,web,10.167.2.111
"29/11/23, 10:37:59",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the course with id '3330'.,web,10.167.33.223
"29/11/23, 10:37:25",0221973140,-,Assignment: Homework Assignment 2,Assignment,The status of the submission has been viewed.,The user with id '26450' has viewed the submission status page for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 10:37:25",0221973140,-,Assignment: Homework Assignment 2,Assignment,Feedback viewed,The user with id '26450' viewed the feedback for the user with id '26450' for the assignment with course module id '325124'.,web,10.167.33.223
"29/11/23, 10:37:24",0221973140,-,Assignment: Homework Assignment 2,Assignment,Course module viewed,The user with id '26450' viewed the 'assign' activity with course module id '325124'.,web,10.167.33.223
"29/11/23, 10:37:19",0221973140,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '26450' viewed the course with id '3330'.,web,10.167.33.223
"29/11/23, 10:13:39",022012490C,-,"File: Lecture - Week 9 (self-balancing, part 3)",File,Course module viewed,The user with id '27611' viewed the 'resource' activity with course module id '329709'.,web,10.167.2.111
"29/11/23, 10:13:35",022012490C,-,Course: F1_BAINFOR-17 Programming Fundamentals 3,System,Course viewed,The user with id '27611' viewed the course with id '3330'.,web,10.167.2.111
